                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                  1.444,                 1.0239,                 1.0514,                0.77489,                0.70354,                0.78518,                0.38269,                 1.7614,                 1.1963,                 1.1388,              0.0013714,              0.0013714,              0.0013714
                    130,                 1.4551,                 1.0709,                 1.0723,                0.75615,                0.77129,                0.78807,                0.36012,                 1.8982,                 1.1193,                  1.209,              0.0013664,              0.0013664,              0.0013664
                    131,                 1.4448,                 1.0647,                  1.056,                 0.7592,                0.73259,                0.77578,                0.35683,                 1.8846,                 1.1838,                 1.1817,              0.0013615,              0.0013615,              0.0013615
                    132,                 1.4563,                 1.0198,                 1.1039,                 0.7734,                0.73358,                0.77001,                0.34719,                 1.8419,                 1.2166,                 1.1623,              0.0013565,              0.0013565,              0.0013565
                    133,                 1.4511,                 1.0297,                  1.057,                0.78395,                0.73278,                0.78595,                0.36281,                 1.8544,                 1.1852,                 1.1742,              0.0013515,              0.0013515,              0.0013515
                    134,                 1.4699,                 1.0463,                 1.0741,                0.78297,                0.74609,                0.79682,                0.39359,                 1.7418,                 1.1393,                  1.148,              0.0013466,              0.0013466,              0.0013466
                    135,                 1.4426,                 1.0319,                 1.0627,                0.75629,                0.74331,                0.78245,                0.38952,                 1.7112,                 1.1874,                 1.1289,              0.0013417,              0.0013417,              0.0013417
                    136,                 1.4661,                 1.0505,                  1.049,                0.77042,                0.73077,                0.76143,                0.32455,                 1.8796,                 1.2111,                 1.1606,              0.0013367,              0.0013367,              0.0013367
                    137,                 1.4521,                 1.0489,                 1.0356,                0.77016,                0.72871,                0.78897,                0.34774,                 1.8872,                 1.1308,                 1.1936,              0.0013318,              0.0013318,              0.0013318
                    138,                 1.4493,                  1.123,                 1.0607,                0.77557,                0.73991,                0.78342,                0.34612,                 1.9226,                   1.21,                 1.2008,              0.0013268,              0.0013268,              0.0013268
                    139,                 1.4588,                 1.0562,                 1.0581,                0.80361,                0.73358,                0.78696,                0.34512,                 1.9512,                 1.1905,                 1.2353,              0.0013219,              0.0013219,              0.0013219
                    140,                 1.4428,                 1.0389,                 1.0685,                0.80683,                0.71646,                0.79381,                0.38222,                 1.7972,                 1.1988,                 1.1561,              0.0013169,              0.0013169,              0.0013169
                    141,                 1.4569,                  1.061,                 1.0422,                0.75871,                0.73479,                0.77946,                0.37161,                  1.835,                 1.2161,                 1.1809,               0.001312,               0.001312,               0.001312
                    142,                 1.4462,                 1.0841,                 1.0406,                0.74619,                0.75426,                0.78361,                0.36236,                 1.8276,                 1.1529,                 1.1722,               0.001307,               0.001307,               0.001307
                    143,                 1.4746,                 1.0526,                 1.0743,                 0.7742,                0.74088,                0.78435,                0.35483,                 1.8646,                 1.1422,                 1.1776,               0.001302,               0.001302,               0.001302
                    144,                 1.4568,                 1.0398,                 1.0442,                0.76058,                0.74574,                0.78886,                0.38987,                 1.7718,                 1.1607,                  1.154,              0.0012971,              0.0012971,              0.0012971
                    145,                  1.432,                0.99588,                  1.047,                 0.7732,                0.75898,                0.79848,                0.37927,                 1.7682,                 1.1651,                 1.1453,              0.0012922,              0.0012922,              0.0012922
                    146,                 1.4385,                0.97293,                  1.036,                0.76647,                0.73868,                0.79497,                0.38448,                 1.7811,                 1.0987,                 1.1303,              0.0012872,              0.0012872,              0.0012872
                    147,                 1.4447,                  1.019,                 1.0526,                0.78521,                 0.7249,                0.79331,                0.36411,                 1.8185,                  1.166,                  1.163,              0.0012822,              0.0012822,              0.0012822
