                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.1752,                 1.2156,                0.81259,                0.72435,                0.74453,                0.76953,                0.40198,                 1.3183,                 1.4523,                0.93495,             0.00088129,             0.00088129,             0.00088129
                    116,                 1.2081,                 1.2486,                0.80928,                0.74746,                0.71411,                0.75566,                0.38671,                 1.3339,                 1.4773,                0.94489,             0.00087139,             0.00087139,             0.00087139
                    117,                 1.2021,                 1.2356,                0.81522,                0.72367,                0.71655,                0.75298,                0.39625,                 1.3121,                 1.3785,                0.89937,             0.00086149,             0.00086149,             0.00086149
                    118,                 1.1834,                 1.2103,                0.80711,                0.72337,                0.73484,                0.78091,                 0.4143,                 1.2588,                 1.4373,                0.89975,             0.00085159,             0.00085159,             0.00085159
                    119,                 1.1559,                 1.1946,                0.79842,                0.74972,                0.71425,                0.76041,                0.40043,                 1.2795,                 1.4257,                0.89515,             0.00084169,             0.00084169,             0.00084169
                    120,                 1.1797,                 1.2374,                0.80987,                0.73368,                0.70716,                0.75214,                0.37984,                 1.3222,                 1.4377,                0.90549,             0.00083179,             0.00083179,             0.00083179
                    121,                 1.1593,                 1.2244,                0.80425,                  0.782,                0.72004,                 0.7939,                0.41884,                 1.2779,                 1.3991,                0.88612,             0.00082189,             0.00082189,             0.00082189
                    122,                 1.1632,                    1.2,                0.80195,                 0.7586,                0.73358,                0.79091,                0.41568,                  1.281,                 1.3736,                0.88654,             0.00081199,             0.00081199,             0.00081199
                    123,                 1.1458,                 1.2042,                0.80854,                 0.7714,                0.74331,                0.78444,                0.40639,                 1.2933,                 1.4061,                0.88782,             0.00080209,             0.00080209,             0.00080209
                    124,                 1.1682,                 1.2333,                0.80124,                 0.7202,                0.74841,                0.77619,                0.40353,                 1.2961,                 1.3809,                0.89728,             0.00079219,             0.00079219,             0.00079219
                    125,                 1.1641,                 1.1669,                0.81427,                0.72682,                0.76387,                 0.7789,                0.40922,                 1.2754,                 1.3815,                 0.8973,             0.00078229,             0.00078229,             0.00078229
                    126,                 1.1752,                 1.2048,                0.80926,                0.75867,                0.70195,                0.76781,                0.40172,                  1.283,                 1.3962,                0.89734,             0.00077239,             0.00077239,             0.00077239
                    127,                 1.1406,                 1.2122,                 0.8253,                0.73268,                0.74688,                0.76603,                0.39597,                   1.32,                 1.3847,                0.90575,             0.00076249,             0.00076249,             0.00076249
                    128,                 1.1777,                 1.2026,                0.79907,                0.73258,                0.73986,                0.75719,                0.39025,                 1.3089,                 1.4094,                0.89308,             0.00075259,             0.00075259,             0.00075259
                    129,                 1.1572,                 1.1868,                0.82001,                0.74344,                0.73966,                0.78281,                0.42057,                 1.2601,                 1.3537,                0.88106,             0.00074269,             0.00074269,             0.00074269
                    130,                 1.1752,                 1.2049,                0.82143,                0.74181,                0.75547,                0.77712,                0.40491,                 1.2926,                 1.3608,                0.89129,             0.00073279,             0.00073279,             0.00073279
                    131,                 1.1686,                 1.1729,                0.81167,                0.73947,                0.72858,                0.76974,                 0.3967,                 1.3036,                 1.3812,                0.88447,             0.00072289,             0.00072289,             0.00072289
                    132,                  1.156,                   1.16,                0.80491,                0.77484,                0.74696,                0.79337,                0.41813,                  1.294,                 1.3534,                0.91921,             0.00071299,             0.00071299,             0.00071299
                    133,                 1.1469,                 1.1642,                 0.8009,                0.75334,                0.74088,                 0.7736,                 0.4089,                 1.2912,                  1.386,                0.91011,             0.00070309,             0.00070309,             0.00070309
