                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    120,                 1.6078,                 1.4094,                 1.0771,                0.74919,                0.67229,                 0.7463,                0.33836,                 1.8288,                 1.2612,                   1.14,              0.0016106,              0.0016106,              0.0016106
                    121,                 1.6403,                 1.4765,                 1.1045,                0.77803,                0.68227,                0.75457,                0.30944,                 1.9649,                 1.2897,                  1.175,              0.0016073,              0.0016073,              0.0016073
                    122,                  1.626,                 1.4487,                 1.0939,                0.76005,                0.70132,                0.77035,                0.34513,                 1.8916,                 1.3761,                  1.155,               0.001604,               0.001604,               0.001604
                    123,                 1.6299,                 1.4202,                 1.1082,                0.74572,                0.70073,                0.74834,                0.29941,                 2.0233,                 1.4014,                 1.1931,              0.0016007,              0.0016007,              0.0016007
                    124,                  1.602,                 1.3901,                 1.0844,                0.72971,                0.71411,                0.75367,                0.33761,                 1.8922,                 1.2871,                 1.1629,              0.0015974,              0.0015974,              0.0015974
                    125,                 1.6303,                  1.425,                 1.0879,                0.74094,                0.71046,                0.75765,                0.33513,                 1.9046,                 1.2126,                 1.1514,              0.0015941,              0.0015941,              0.0015941
                    126,                 1.6346,                 1.4225,                 1.1178,                0.76875,                0.68348,                0.76214,                0.33903,                 1.8817,                 1.3261,                 1.1391,              0.0015908,              0.0015908,              0.0015908
                    127,                 1.6198,                 1.4043,                 1.0998,                0.75801,                0.68248,                0.76264,                0.35151,                 1.8523,                 1.2384,                 1.1337,              0.0015875,              0.0015875,              0.0015875
                    128,                 1.6282,                 1.4172,                 1.0848,                0.73497,                0.64234,                0.68597,                 0.1992,                 2.4218,                 1.3954,                 1.3181,              0.0015842,              0.0015842,              0.0015842
                    129,                 1.5979,                 1.3767,                 1.0942,                0.76788,                0.72019,                0.78001,                0.35421,                 1.8478,                 1.1884,                 1.1253,              0.0015809,              0.0015809,              0.0015809
                    130,                 1.6026,                 1.3748,                 1.0877,                0.71528,                 0.6983,                0.73676,                0.27419,                 2.0755,                  1.484,                 1.1909,              0.0015776,              0.0015776,              0.0015776
                    131,                 1.6066,                 1.3774,                 1.0843,                0.77064,                0.68978,                0.73981,                0.27101,                 2.1446,                 1.4128,                 1.2263,              0.0015743,              0.0015743,              0.0015743
                    132,                 1.6002,                 1.3511,                 1.0856,                0.74042,                 0.7056,                0.72932,                0.26743,                 2.0341,                  1.331,                 1.1786,               0.001571,               0.001571,               0.001571
                    133,                 1.6093,                 1.4233,                 1.0834,                0.73704,                0.67153,                0.72568,                0.26077,                 2.1219,                 1.5001,                 1.2026,              0.0015677,              0.0015677,              0.0015677
                    134,                 1.6323,                 1.4362,                 1.1047,                0.74846,                0.72398,                0.76838,                0.34725,                 1.9039,                 1.2314,                  1.167,              0.0015644,              0.0015644,              0.0015644
                    135,                 1.5951,                 1.3963,                  1.095,                0.77309,                0.70438,                0.77553,                0.36037,                 1.8484,                 1.2284,                 1.1609,              0.0015611,              0.0015611,              0.0015611
                    136,                 1.5768,                 1.3589,                 1.0966,                0.74359,                0.71619,                0.76312,                0.34604,                 1.8937,                 1.3188,                 1.1766,              0.0015578,              0.0015578,              0.0015578
