                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                 1.5848,                 1.3738,                 1.1028,                0.78775,                 0.6837,                0.75674,                0.32597,                 1.9584,                 1.2217,                 1.1676,              0.0013714,              0.0013714,              0.0013714
                    130,                 1.5655,                  1.379,                 1.0817,                0.76478,                0.71898,                0.77241,                0.33538,                 1.9526,                 1.2322,                  1.185,              0.0013664,              0.0013664,              0.0013664
                    131,                 1.5731,                 1.3714,                 1.0911,                0.74585,                0.72474,                0.76183,                0.35559,                 1.8504,                 1.2958,                  1.168,              0.0013615,              0.0013615,              0.0013615
                    132,                  1.592,                  1.382,                 1.0994,                0.75989,                0.73723,                0.75591,                0.30092,                 2.0746,                 1.3982,                 1.2037,              0.0013565,              0.0013565,              0.0013565
                    133,                 1.5532,                 1.3585,                 1.0942,                0.72962,                0.73236,                 0.7557,                0.29102,                 1.9966,                 1.2858,                 1.1688,              0.0013515,              0.0013515,              0.0013515
                    134,                 1.5813,                 1.3714,                 1.0958,                0.76324,                0.72162,                0.76839,                0.32143,                 1.9717,                 1.2185,                 1.1795,              0.0013466,              0.0013466,              0.0013466
                    135,                 1.5579,                 1.3586,                 1.0911,                0.75177,                0.72871,                0.76608,                0.28885,                 2.1852,                 1.2967,                  1.279,              0.0013417,              0.0013417,              0.0013417
                    136,                 1.5655,                 1.3626,                 1.0914,                0.77863,                0.73171,                0.77624,                0.30871,                 2.0098,                 1.3546,                 1.1912,              0.0013367,              0.0013367,              0.0013367
                    137,                 1.6018,                 1.4013,                 1.0866,                0.78801,                0.70546,                0.76518,                0.33289,                  1.915,                 1.2705,                 1.1506,              0.0013318,              0.0013318,              0.0013318
                    138,                 1.5778,                 1.3887,                 1.0922,                0.74612,                0.72263,                  0.749,                0.30814,                 1.9384,                 1.2092,                 1.1445,              0.0013268,              0.0013268,              0.0013268
                    139,                 1.5644,                 1.3338,                  1.088,                 0.7554,                0.70438,                0.73255,                0.25144,                 2.1212,                 1.3809,                 1.1904,              0.0013219,              0.0013219,              0.0013219
                    140,                 1.5787,                 1.3147,                  1.106,                0.72679,                0.68248,                0.70501,                0.25846,                 2.0557,                 1.3104,                 1.1625,              0.0013169,              0.0013169,              0.0013169
                    141,                 1.5975,                 1.3818,                 1.1134,                0.75163,                0.71776,                0.74673,                0.29362,                 1.9157,                 1.3267,                 1.1391,               0.001312,               0.001312,               0.001312
                    142,                 1.5738,                 1.3715,                 1.1007,                0.73384,                0.71778,                0.74446,                0.28191,                 2.0338,                 1.4203,                 1.1894,               0.001307,               0.001307,               0.001307
                    143,                 1.5804,                  1.349,                 1.0714,                0.73417,                0.75426,                0.76265,                0.31961,                 1.9491,                 1.2301,                 1.1562,               0.001302,               0.001302,               0.001302
                    144,                  1.546,                 1.3435,                 1.0739,                 0.7747,                0.73966,                0.77699,                0.32227,                 1.9365,                 1.2556,                 1.1595,              0.0012971,              0.0012971,              0.0012971
                    145,                 1.5953,                 1.3488,                 1.1098,                0.75305,                0.70925,                 0.7465,                0.30546,                 2.0017,                 1.3313,                 1.1884,              0.0012922,              0.0012922,              0.0012922
                    146,                 1.5781,                 1.3619,                 1.0944,                0.78623,                0.73826,                0.78382,                0.35121,                  1.912,                 1.1889,                 1.1758,              0.0012872,              0.0012872,              0.0012872
