                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                 1.2671,                0.86812,                 1.1138,                0.74197,                0.71898,                0.76366,                0.40432,                 1.4678,                 1.0579,                 1.2753,             0.00043716,             0.00043716,             0.00043716
                     82,                 1.2881,                 0.8494,                 1.1219,                0.73734,                0.72263,                0.76635,                0.40845,                   1.48,                 1.0574,                 1.2741,             0.00041738,             0.00041738,             0.00041738
                     83,                 1.2791,                0.84708,                 1.1428,                0.74544,                0.71655,                0.77772,                0.42593,                 1.4363,                 1.0488,                  1.266,             0.00039759,             0.00039759,             0.00039759
                     84,                 1.2744,                0.85649,                 1.1288,                0.73158,                0.71898,                0.76533,                0.42084,                 1.4306,                  1.071,                 1.2582,             0.00037781,             0.00037781,             0.00037781
                     85,                 1.2604,                0.84036,                 1.1586,                0.76567,                0.71046,                0.77311,                 0.4279,                 1.4312,                 1.0389,                  1.266,             0.00035803,             0.00035803,             0.00035803
                     86,                 1.2911,                0.86071,                 1.1291,                0.75153,                0.71383,                0.77074,                0.41561,                 1.4309,                 1.0299,                 1.2626,             0.00033824,             0.00033824,             0.00033824
                     87,                 1.3108,                0.88592,                  1.125,                0.71143,                0.72881,                0.76662,                0.41345,                 1.4298,                 1.0388,                 1.2623,             0.00031846,             0.00031846,             0.00031846
                     88,                 1.3202,                0.88383,                 1.1305,                0.74226,                0.72871,                0.77983,                0.42151,                 1.4346,                 1.0185,                 1.2604,             0.00029868,             0.00029868,             0.00029868
                     89,                   1.27,                 0.8426,                  1.136,                0.76383,                0.73185,                0.78005,                0.42898,                 1.4236,                 1.0537,                 1.2603,              0.0002789,              0.0002789,              0.0002789
                     90,                 1.2601,                0.83271,                  1.129,                0.74379,                0.74939,                0.78957,                 0.4388,                 1.4292,                 1.0004,                 1.2666,             0.00025911,             0.00025911,             0.00025911
                     91,                 1.2544,                0.80243,                  1.131,                 0.7481,                0.74939,                0.79571,                0.43779,                 1.4223,                0.99853,                   1.25,             0.00023933,             0.00023933,             0.00023933
                     92,                 1.2353,                0.80665,                 1.1354,                0.76006,                0.72993,                0.78457,                0.43281,                 1.4205,                  1.016,                 1.2611,             0.00021955,             0.00021955,             0.00021955
                     93,                  1.233,                0.79637,                 1.1121,                0.72597,                0.75426,                0.78421,                 0.4293,                 1.4419,                 1.0089,                 1.2686,             0.00019977,             0.00019977,             0.00019977
                     94,                 1.2344,                0.78357,                 1.1318,                0.75413,                0.74453,                0.79872,                0.44543,                 1.4029,                0.99761,                 1.2526,             0.00017998,             0.00017998,             0.00017998
                     95,                 1.2079,                0.78904,                 1.1166,                0.74103,                0.74818,                0.78678,                0.42799,                 1.4218,                 1.0027,                 1.2513,              0.0001602,              0.0001602,              0.0001602
                     96,                  1.217,                0.80684,                  1.127,                0.73558,                0.75061,                0.78746,                0.43542,                 1.4226,                 1.0026,                 1.2597,             0.00014042,             0.00014042,             0.00014042
                     97,                 1.2153,                0.76404,                 1.1278,                0.71901,                0.75304,                0.77965,                0.42865,                 1.4121,                0.99449,                 1.2557,             0.00012063,             0.00012063,             0.00012063
                     98,                 1.2231,                0.78894,                 1.1309,                0.71988,                0.76034,                0.78503,                0.43203,                 1.4144,                0.99848,                 1.2585,             0.00010085,             0.00010085,             0.00010085
                     99,                 1.2048,                0.76654,                 1.1177,                 0.7322,                0.76034,                0.79153,                0.44088,                 1.3982,                0.98844,                 1.2512,             8.1068e-05,             8.1068e-05,             8.1068e-05
                    100,                 1.1876,                0.75826,                 1.1134,                0.73602,                0.76277,                0.79186,                0.44117,                 1.4005,                0.98585,                 1.2469,             6.1286e-05,             6.1286e-05,             6.1286e-05
