                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                 1.3967,                0.81848,                0.94343,                0.76902,                0.79792,                0.81673,                0.46109,                 1.5877,                0.95187,                  1.111,              0.0006932,              0.0006932,              0.0006932
                    102,                 1.4183,                0.83247,                0.95232,                0.75406,                0.78589,                0.80996,                0.44957,                 1.6183,                0.99516,                 1.1181,                0.00068,                0.00068,                0.00068
                    103,                 1.3998,                0.81737,                0.95594,                0.75972,                0.78589,                0.81528,                0.45887,                 1.6181,                 1.0093,                 1.1179,              0.0006668,              0.0006668,              0.0006668
                    104,                 1.3856,                0.81006,                 0.9557,                0.76243,                 0.7944,                0.82369,                0.46436,                 1.6024,                0.98669,                 1.1152,              0.0006536,              0.0006536,              0.0006536
                    105,                 1.4112,                0.81842,                0.94769,                0.76296,                0.78707,                0.81548,                0.45159,                 1.6252,                  1.031,                 1.1343,              0.0006404,              0.0006404,              0.0006404
                    106,                  1.381,                0.81101,                0.97155,                0.76799,                0.78527,                0.81766,                0.46077,                 1.6008,                0.99609,                 1.1202,              0.0006272,              0.0006272,              0.0006272
                    107,                  1.389,                0.81738,                0.94764,                0.75469,                0.77849,                0.80449,                0.44777,                 1.6016,                  1.015,                 1.1147,               0.000614,               0.000614,               0.000614
                    108,                 1.3952,                0.80823,                0.93406,                0.75692,                0.77372,                0.81082,                0.45044,                 1.6192,                 1.0015,                 1.1195,              0.0006008,              0.0006008,              0.0006008
                    109,                 1.3724,                0.78952,                0.95481,                0.79494,                0.75182,                0.80615,                0.45314,                 1.5998,                 1.0439,                 1.1113,              0.0005876,              0.0005876,              0.0005876
                    110,                 1.3462,                 0.7974,                0.94248,                0.77605,                0.77148,                0.81051,                0.45975,                 1.6132,                 1.0052,                 1.1166,              0.0005744,              0.0005744,              0.0005744
                    111,                 1.3488,                0.78115,                0.93926,                0.78002,                0.77647,                0.80836,                0.44576,                   1.64,                 1.0115,                 1.1235,              0.0005612,              0.0005612,              0.0005612
                    112,                 1.3505,                0.79626,                 0.9338,                0.77159,                0.76439,                0.81374,                0.45006,                 1.6258,                0.98976,                 1.1314,               0.000548,               0.000548,               0.000548
                    113,                 1.3694,                 0.7807,                0.94224,                0.76031,                0.80049,                0.82209,                0.45823,                 1.6038,                0.99522,                 1.1197,              0.0005348,              0.0005348,              0.0005348
                    114,                 1.3402,                0.77528,                0.93247,                0.76985,                0.77007,                0.80959,                 0.4469,                 1.6239,                0.97828,                 1.1128,              0.0005216,              0.0005216,              0.0005216
                    115,                 1.3471,                0.77234,                0.94327,                0.77487,                0.80395,                 0.8227,                0.46122,                 1.6111,                0.96344,                 1.1215,              0.0005084,              0.0005084,              0.0005084
                    116,                 1.3773,                0.79519,                0.95354,                0.75618,                0.79319,                0.81445,                0.46085,                 1.5893,                0.97747,                 1.1102,              0.0004952,              0.0004952,              0.0004952
