                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    141,                 1.4279,                0.84061,                0.97397,                0.75977,                0.77737,                 0.8076,                0.44479,                 1.6383,                0.98561,                 1.1897,               0.001312,               0.001312,               0.001312
                    142,                 1.4073,                0.84606,                0.94123,                0.73701,                0.79319,                0.80887,                0.43543,                 1.6489,                0.98951,                 1.1839,               0.001307,               0.001307,               0.001307
                    143,                 1.4074,                0.83729,                0.96993,                0.80314,                0.74453,                0.81942,                0.45058,                 1.6164,                0.96134,                 1.1162,               0.001302,               0.001302,               0.001302
                    144,                 1.4285,                0.85113,                0.96044,                0.76924,                0.79078,                0.82072,                0.45476,                 1.6329,                0.94107,                 1.1373,              0.0012971,              0.0012971,              0.0012971
                    145,                 1.4119,                0.83169,                0.96224,                0.78052,                 0.7571,                0.79941,                0.43455,                 1.6312,                 1.0112,                  1.123,              0.0012922,              0.0012922,              0.0012922
                    146,                 1.4294,                0.86985,                0.96107,                0.76788,                0.77494,                0.80491,                0.44775,                 1.6177,                0.95231,                 1.1397,              0.0012872,              0.0012872,              0.0012872
                    147,                 1.4101,                0.83622,                0.96005,                0.77181,                0.74818,                0.79982,                0.43365,                 1.6767,                0.99823,                 1.1434,              0.0012822,              0.0012822,              0.0012822
                    148,                 1.4133,                0.85466,                0.96141,                0.77386,                0.77017,                0.80611,                0.44549,                 1.6618,                0.99048,                  1.175,              0.0012773,              0.0012773,              0.0012773
                    149,                 1.3887,                 0.8455,                0.95333,                0.78295,                0.77676,                 0.8113,                0.44359,                 1.6234,                 1.0166,                 1.1057,              0.0012724,              0.0012724,              0.0012724
                    150,                 1.3894,                0.82205,                0.94791,                0.77752,                0.77616,                0.82028,                0.44597,                 1.6504,                0.97976,                 1.1714,              0.0012674,              0.0012674,              0.0012674
                    151,                 1.4107,                0.83971,                0.94874,                0.75393,                0.77981,                0.81168,                0.44421,                 1.6539,                0.97392,                 1.1818,              0.0012624,              0.0012624,              0.0012624
                    152,                 1.4275,                0.83777,                0.96604,                0.82177,                0.74574,                0.81605,                0.44776,                 1.6454,                0.97153,                 1.1576,              0.0012575,              0.0012575,              0.0012575
                    153,                 1.4061,                0.83285,                0.95901,                0.77846,                0.77981,                0.81885,                0.45691,                 1.6237,                0.96213,                 1.1452,              0.0012526,              0.0012526,              0.0012526
                    154,                 1.4306,                0.85446,                0.97374,                0.79549,                0.73819,                0.80404,                0.44088,                 1.6402,                0.96866,                 1.1334,              0.0012476,              0.0012476,              0.0012476
                    155,                 1.3967,                 0.8631,                0.94378,                0.78417,                0.76764,                 0.8103,                0.45206,                 1.6336,                0.97399,                 1.1377,              0.0012426,              0.0012426,              0.0012426
                    156,                 1.3924,                0.81902,                0.95937,                0.76217,                0.77129,                0.80406,                0.44202,                 1.6383,                0.98446,                  1.126,              0.0012377,              0.0012377,              0.0012377
                    157,                 1.3945,                0.85283,                0.95296,                0.77818,                0.75061,                0.79987,                 0.4284,                 1.6907,                0.99959,                 1.1473,              0.0012328,              0.0012328,              0.0012328
                    158,                 1.4165,                0.84324,                0.95666,                0.78178,                0.74696,                0.79799,                0.43636,                 1.6339,                 1.0292,                 1.1231,              0.0012278,              0.0012278,              0.0012278
                    159,                 1.3838,                0.81927,                0.95286,                0.77737,                0.75182,                0.80465,                 0.4433,                 1.6301,                0.97717,                 1.1584,              0.0012228,              0.0012228,              0.0012228
                    160,                 1.4246,                0.83789,                0.94534,                0.78528,                0.76526,                 0.8191,                0.45015,                   1.65,                0.96446,                 1.1457,              0.0012179,              0.0012179,              0.0012179
                    161,                 1.3833,                0.80271,                0.96077,                0.75622,                0.77739,                0.81349,                0.44481,                 1.6748,                0.94993,                 1.1416,              0.0012129,              0.0012129,              0.0012129
                    162,                 1.4045,                0.81422,                0.95171,                0.78193,                0.75547,                0.79761,                0.42644,                 1.6755,                0.97401,                 1.1856,               0.001208,               0.001208,               0.001208
                    163,                  1.407,                0.82457,                0.95685,                0.78093,                0.76156,                0.80243,                0.44314,                 1.6649,                0.97707,                 1.1769,               0.001203,               0.001203,               0.001203
                    164,                 1.3914,                0.80076,                0.95681,                 0.7727,                0.76095,                0.80471,                0.44662,                 1.6323,                0.97538,                 1.1597,              0.0011981,              0.0011981,              0.0011981
                    165,                 1.3876,                0.82495,                0.94098,                0.77437,                0.76825,                0.80825,                0.43822,                 1.6646,                0.96299,                 1.1641,              0.0011932,              0.0011932,              0.0011932
                    166,                 1.4131,                0.83311,                0.93723,                  0.793,                0.75032,                0.81712,                0.44906,                  1.635,                0.96972,                 1.1458,              0.0011882,              0.0011882,              0.0011882
                    167,                 1.4165,                0.83557,                0.95633,                0.78945,                0.76156,                0.81666,                0.45095,                 1.6436,                0.92757,                 1.1146,              0.0011833,              0.0011833,              0.0011833
                    168,                  1.383,                0.81197,                0.95413,                0.79347,                0.75912,                0.81146,                0.44582,                 1.6257,                0.96655,                 1.1009,              0.0011783,              0.0011783,              0.0011783
                    169,                 1.3715,                0.78792,                0.94852,                0.80011,                0.76277,                0.81727,                0.44744,                 1.6414,                0.92096,                 1.1227,              0.0011734,              0.0011734,              0.0011734
                    170,                 1.4069,                0.81844,                0.96176,                 0.7935,                0.76521,                0.81238,                0.44912,                 1.6491,                0.94841,                 1.1474,              0.0011684,              0.0011684,              0.0011684
                    171,                 1.3775,                0.82227,                 0.9567,                0.76356,                 0.7871,                0.82519,                0.46305,                 1.6201,                0.93171,                 1.1295,              0.0011635,              0.0011635,              0.0011635
                    172,                 1.3683,                 0.7955,                0.93678,                0.76462,                0.78954,                0.81253,                0.44063,                 1.6746,                 0.9449,                 1.1522,              0.0011585,              0.0011585,              0.0011585
                    173,                 1.3978,                0.82708,                0.95304,                0.79413,                 0.7871,                0.81846,                0.44605,                 1.6248,                0.93178,                 1.1465,              0.0011536,              0.0011536,              0.0011536
                    174,                 1.3447,                0.77175,                0.93036,                0.79683,                0.77129,                 0.8302,                0.45972,                   1.62,                0.93979,                 1.1403,              0.0011486,              0.0011486,              0.0011486
                    175,                 1.4062,                0.83708,                0.95628,                0.76957,                0.79197,                0.82408,                0.45468,                 1.6056,                0.94506,                  1.144,              0.0011437,              0.0011437,              0.0011437
                    176,                 1.3988,                0.81679,                0.94169,                0.78359,                0.76886,                0.81527,                0.45705,                 1.6375,                0.96707,                 1.1483,              0.0011387,              0.0011387,              0.0011387
                    177,                  1.347,                0.80155,                0.94427,                0.78438,                0.77007,                0.81792,                0.44411,                 1.6579,                0.95928,                 1.1948,              0.0011337,              0.0011337,              0.0011337
                    178,                 1.3709,                0.80081,                0.94552,                0.75285,                0.78102,                0.81074,                0.44509,                 1.6517,                0.98951,                 1.2154,              0.0011288,              0.0011288,              0.0011288
                    179,                 1.4058,                0.82479,                0.94313,                0.77249,                0.76521,                0.81948,                0.45131,                 1.6407,                0.98675,                 1.2012,              0.0011239,              0.0011239,              0.0011239
                    180,                 1.3376,                0.79858,                0.94493,                0.77681,                0.76277,                0.81303,                0.45131,                  1.648,                0.95488,                 1.1923,              0.0011189,              0.0011189,              0.0011189
                    181,                  1.365,                0.79907,                0.93924,                0.80539,                0.75547,                0.81961,                0.44741,                 1.6507,                0.98817,                 1.1395,               0.001114,               0.001114,               0.001114
                    182,                 1.3789,                0.81412,                0.95004,                 0.7849,                0.75304,                0.81799,                0.45128,                 1.6617,                 0.9912,                 1.2211,               0.001109,               0.001109,               0.001109
                    183,                  1.396,                0.81797,                0.96435,                0.78613,                0.77129,                0.82074,                0.45424,                 1.6445,                0.95611,                 1.1992,              0.0011041,              0.0011041,              0.0011041
                    184,                 1.3938,                0.79769,                 0.9368,                0.78627,                0.73395,                0.80652,                0.43633,                 1.6616,                0.98896,                 1.1789,              0.0010991,              0.0010991,              0.0010991
                    185,                  1.367,                0.77933,                0.93305,                 0.7846,                0.75332,                0.81602,                0.45924,                 1.6182,                0.98008,                 1.1282,              0.0010941,              0.0010941,              0.0010941
                    186,                 1.3516,                0.78246,                0.92972,                0.75454,                0.76521,                0.80481,                0.44479,                 1.6397,                0.97776,                 1.1843,              0.0010892,              0.0010892,              0.0010892
                    187,                 1.3784,                0.79864,                0.95321,                0.79871,                0.75304,                 0.8092,                0.44237,                 1.6485,                0.98301,                 1.2073,              0.0010842,              0.0010842,              0.0010842
                    188,                 1.3677,                0.79653,                0.92957,                0.76417,                0.77007,                0.79985,                0.44208,                  1.684,                0.99281,                  1.238,              0.0010793,              0.0010793,              0.0010793
                    189,                 1.3788,                0.76964,                0.94348,                0.77747,                0.78205,                0.82089,                0.45948,                 1.6441,                0.96285,                 1.1415,              0.0010743,              0.0010743,              0.0010743
                    190,                 1.3358,                0.78249,                0.92359,                0.78641,                0.77937,                0.81919,                0.46001,                 1.6019,                0.97054,                 1.1817,              0.0010694,              0.0010694,              0.0010694
                    191,                 1.3677,                0.82048,                0.93662,                0.78818,                0.77251,                0.81767,                0.44519,                 1.6312,                0.99718,                 1.2012,              0.0010645,              0.0010645,              0.0010645
                    192,                 1.3588,                0.81176,                0.93059,                0.77634,                0.75791,                0.79663,                0.43796,                 1.6645,                  1.019,                 1.2299,              0.0010595,              0.0010595,              0.0010595
                    193,                 1.3608,                0.79859,                0.94101,                0.76755,                0.77125,                0.81439,                0.45135,                  1.662,                0.97788,                 1.2156,              0.0010545,              0.0010545,              0.0010545
                    194,                 1.3422,                0.78703,                0.93252,                0.76666,                0.77981,                0.80622,                0.44944,                 1.6457,                0.99545,                 1.2337,              0.0010496,              0.0010496,              0.0010496
                    195,                  1.358,                 0.7847,                0.93246,                0.79387,                0.76368,                0.81348,                0.45536,                 1.6316,                0.97484,                 1.1538,              0.0010447,              0.0010447,              0.0010447
                    196,                 1.3475,                0.78101,                0.94629,                0.77688,                0.78467,                0.81891,                0.45269,                 1.6431,                0.96376,                 1.1956,              0.0010397,              0.0010397,              0.0010397
                    197,                 1.3477,                0.79238,                0.93121,                0.79389,                0.75911,                0.81645,                0.46346,                 1.6042,                 0.9615,                 1.1713,              0.0010347,              0.0010347,              0.0010347
                    198,                  1.334,                0.78768,                0.93251,                0.78721,                0.77412,                 0.8196,                0.45875,                 1.5923,                0.98739,                 1.1609,              0.0010298,              0.0010298,              0.0010298
                    199,                 1.3559,                0.78933,                0.94177,                0.76998,                0.78467,                0.81856,                0.45072,                 1.6388,                0.96772,                 1.1843,              0.0010249,              0.0010249,              0.0010249
                    200,                 1.3728,                0.81295,                0.94279,                0.78685,                0.78589,                0.82082,                0.46081,                 1.5971,                0.97449,                 1.1703,              0.0010199,              0.0010199,              0.0010199
                    201,                 1.3273,                0.77264,                0.93164,                0.78453,                0.78589,                0.82472,                0.45967,                 1.5912,                0.95554,                 1.1571,              0.0010149,              0.0010149,              0.0010149
                    202,                 1.3415,                0.78625,                0.91891,                0.79811,                0.76946,                0.82371,                0.46384,                 1.5856,                 0.9775,                 1.1625,                0.00101,                0.00101,                0.00101
                    203,                  1.352,                0.76638,                0.93518,                 0.7619,                0.78102,                0.80587,                0.43394,                 1.6717,                 1.0167,                 1.1953,               0.001005,               0.001005,               0.001005
                    204,                 1.3379,                0.76215,                0.93142,                0.79209,                0.77862,                0.81978,                0.45644,                 1.6089,                0.98372,                 1.1724,              0.0010001,              0.0010001,              0.0010001
                    205,                 1.3457,                0.77537,                0.94522,                0.77947,                0.79684,                0.82053,                0.45319,                 1.6281,                0.97082,                 1.1702,             0.00099515,             0.00099515,             0.00099515
                    206,                 1.3167,                0.76337,                0.92905,                0.77095,                0.78589,                0.81497,                 0.4498,                  1.631,                0.96981,                 1.1968,              0.0009902,              0.0009902,              0.0009902
                    207,                 1.3276,                0.78139,                0.93773,                 0.7946,                0.78125,                0.82086,                0.45249,                 1.6111,                0.97828,                 1.1544,             0.00098525,             0.00098525,             0.00098525
                    208,                 1.3526,                  0.809,                0.93803,                0.75451,                0.79805,                0.81435,                0.45147,                 1.6308,                0.97476,                 1.1736,              0.0009803,              0.0009803,              0.0009803
                    209,                  1.347,                0.78723,                0.91655,                0.78605,                0.77773,                0.82098,                0.45771,                 1.6343,                0.97274,                 1.1656,             0.00097535,             0.00097535,             0.00097535
                    210,                 1.3135,                0.73615,                0.93494,                0.79688,                0.76156,                0.81733,                0.45582,                 1.6144,                0.98328,                 1.1894,              0.0009704,              0.0009704,              0.0009704
                    211,                 1.3416,                0.77999,                0.93434,                0.80212,                0.77737,                0.82649,                0.46127,                 1.6243,                0.97821,                 1.1648,             0.00096545,             0.00096545,             0.00096545
                    212,                  1.303,                0.74902,                0.92419,                0.79393,                0.78275,                0.82657,                0.45953,                 1.5928,                0.94211,                 1.1766,              0.0009605,              0.0009605,              0.0009605
                    213,                 1.3339,                0.78031,                0.93442,                0.79001,                0.78467,                 0.8221,                0.45213,                  1.631,                0.97995,                  1.165,             0.00095555,             0.00095555,             0.00095555
                    214,                 1.3268,                 0.7693,                0.93062,                0.81459,                0.76642,                0.82311,                0.45491,                 1.6004,                0.97788,                  1.169,              0.0009506,              0.0009506,              0.0009506
                    215,                 1.3076,                 0.7476,                0.92424,                0.79475,                0.77253,                0.81632,                0.45429,                 1.6302,                0.99238,                 1.1847,             0.00094565,             0.00094565,             0.00094565
                    216,                 1.3209,                0.75329,                0.93216,                0.79807,                0.77888,                0.82242,                0.44647,                 1.6441,                0.96761,                 1.1232,              0.0009407,              0.0009407,              0.0009407
                    217,                 1.3523,                0.78039,                0.94166,                0.79612,                0.77981,                0.81991,                0.45255,                 1.6126,                0.94734,                 1.1235,             0.00093575,             0.00093575,             0.00093575
                    218,                 1.3171,                0.74064,                0.92474,                0.79669,                0.78224,                0.82191,                0.45558,                 1.6258,                0.95244,                 1.1556,              0.0009308,              0.0009308,              0.0009308
                    219,                 1.3007,                 0.7367,                0.92919,                0.77352,                0.78954,                0.81643,                0.45725,                 1.6205,                 1.0012,                 1.1473,             0.00092585,             0.00092585,             0.00092585
                    220,                 1.2878,                0.74597,                 0.9243,                0.77343,                0.79733,                0.81848,                0.45906,                 1.6009,                0.94768,                  1.131,              0.0009209,              0.0009209,              0.0009209
                    221,                 1.2928,                 0.7418,                0.92408,                0.77334,                0.79694,                0.82622,                0.45812,                 1.5921,                0.94423,                  1.113,             0.00091595,             0.00091595,             0.00091595
                    222,                 1.3076,                0.72883,                  0.922,                0.77618,                0.77616,                0.81242,                0.45116,                 1.6198,                0.96063,                 1.1189,               0.000911,               0.000911,               0.000911
                    223,                 1.3249,                0.76749,                0.91703,                0.80125,                0.75912,                0.81249,                0.44982,                 1.6247,                0.95454,                  1.136,             0.00090605,             0.00090605,             0.00090605
                    224,                 1.2875,                0.76743,                0.92719,                0.78875,                0.77372,                0.81231,                0.45525,                 1.6047,                0.98355,                 1.1271,              0.0009011,              0.0009011,              0.0009011
                    225,                 1.2832,                0.73051,                0.92461,                0.79473,                0.76301,                 0.8139,                 0.4531,                  1.627,                0.96388,                 1.1419,             0.00089615,             0.00089615,             0.00089615
                    226,                 1.2969,                0.74456,                0.93443,                 0.8035,                0.75426,                0.81888,                0.45084,                 1.6165,                0.95528,                  1.127,              0.0008912,              0.0008912,              0.0008912
                    227,                 1.3254,                0.75991,                0.92716,                0.76762,                0.78365,                0.80749,                0.44973,                 1.6275,                0.95488,                 1.1245,             0.00088625,             0.00088625,             0.00088625
                    228,                 1.2963,                0.74609,                0.93876,                0.79153,                0.77136,                0.81569,                0.45377,                 1.5942,                0.94717,                 1.1207,              0.0008813,              0.0008813,              0.0008813
                    229,                 1.2984,                0.73506,                0.93125,                 0.8202,                0.75182,                0.82052,                 0.4595,                 1.5863,                0.96683,                 1.1418,             0.00087635,             0.00087635,             0.00087635
                    230,                 1.3145,                0.74117,                0.92917,                0.78757,                0.77616,                0.81587,                0.44852,                  1.621,                 1.0042,                 1.1201,              0.0008714,              0.0008714,              0.0008714
                    231,                 1.2838,                0.73021,                0.92186,                   0.78,                0.77636,                0.81636,                0.45224,                 1.5972,                0.97764,                 1.1175,             0.00086645,             0.00086645,             0.00086645
                    232,                 1.3163,                0.74155,                0.93643,                0.78534,                0.78102,                0.81425,                0.45156,                 1.6308,                0.95706,                 1.1256,              0.0008615,              0.0008615,              0.0008615
                    233,                 1.3005,                0.73483,                0.92754,                0.76689,                0.79805,                0.81561,                0.45604,                 1.6064,                0.96153,                 1.1171,             0.00085655,             0.00085655,             0.00085655
                    234,                 1.2885,                0.75226,                0.93111,                0.77521,                0.78467,                0.81873,                 0.4583,                 1.6094,                0.96446,                 1.1233,              0.0008516,              0.0008516,              0.0008516
                    235,                 1.3163,                0.76306,                0.92697,                0.79363,                0.78129,                0.82092,                0.45838,                 1.6008,                0.96736,                 1.1214,             0.00084665,             0.00084665,             0.00084665
                    236,                 1.2918,                 0.7303,                0.91974,                0.80371,                0.76399,                0.81691,                0.46051,                 1.5962,                0.99472,                 1.1175,              0.0008417,              0.0008417,              0.0008417
                    237,                 1.2944,                0.72292,                0.92357,                0.76815,                0.79403,                0.81641,                0.45985,                 1.6155,                0.94267,                 1.1341,             0.00083675,             0.00083675,             0.00083675
                    238,                 1.2894,                0.73056,                0.92843,                0.78097,                0.77981,                 0.8182,                0.45625,                 1.6213,                0.97313,                 1.1547,              0.0008318,              0.0008318,              0.0008318
                    239,                 1.3129,                0.73352,                0.92396,                0.78959,                0.77129,                0.81681,                0.45196,                 1.6185,                0.98419,                 1.1362,             0.00082685,             0.00082685,             0.00082685
                    240,                 1.2688,                0.73874,                0.93227,                0.78776,                0.78589,                0.81046,                0.45211,                 1.6005,                0.97696,                 1.1316,              0.0008219,              0.0008219,              0.0008219
                    241,                 1.2932,                0.74179,                0.91896,                0.78373,                0.79197,                0.81538,                  0.447,                 1.6167,                0.98416,                 1.1401,             0.00081695,             0.00081695,             0.00081695
                    242,                 1.2745,                0.73533,                0.92009,                0.79264,                0.75798,                0.80729,                0.43961,                 1.6435,                 1.0004,                 1.1408,               0.000812,               0.000812,               0.000812
                    243,                  1.287,                0.74291,                0.92001,                 0.7822,                0.79515,                0.81804,                0.45151,                 1.6201,                0.96725,                 1.1417,             0.00080705,             0.00080705,             0.00080705
                    244,                 1.2517,                0.72911,                0.92406,                0.78241,                0.78738,                0.81892,                0.45049,                 1.6422,                 0.9763,                 1.1477,              0.0008021,              0.0008021,              0.0008021
                    245,                 1.3085,                 0.7486,                0.92236,                0.82588,                0.76764,                0.82932,                0.46086,                 1.6037,                 0.9786,                 1.1406,             0.00079715,             0.00079715,             0.00079715
                    246,                 1.2673,                0.73297,                0.92587,                0.78416,                 0.7871,                 0.8199,                0.45212,                 1.6352,                0.98471,                 1.1374,              0.0007922,              0.0007922,              0.0007922
                    247,                 1.3122,                0.75668,                 0.9223,                0.78788,                0.78622,                0.82683,                0.45445,                 1.6244,                0.97804,                 1.1342,             0.00078725,             0.00078725,             0.00078725
                    248,                 1.2931,                0.74329,                0.92059,                0.80024,                0.76642,                0.81328,                0.45473,                   1.59,                0.95453,                 1.1187,              0.0007823,              0.0007823,              0.0007823
                    249,                 1.2737,                0.73064,                0.92486,                0.79522,                0.77006,                0.81258,                0.45133,                 1.6171,                0.93713,                 1.1141,             0.00077735,             0.00077735,             0.00077735
                    250,                 1.2901,                0.73306,                0.91873,                 0.7819,                 0.7894,                0.81562,                0.45386,                 1.6069,                0.96388,                 1.1312,              0.0007724,              0.0007724,              0.0007724
                    251,                  1.296,                0.73405,                0.90469,                0.81218,                0.75182,                0.81758,                0.45716,                 1.6202,                0.96058,                 1.1296,             0.00076745,             0.00076745,             0.00076745
                    252,                  1.293,                0.74265,                0.91225,                0.81443,                0.76034,                0.81674,                0.45314,                 1.6143,                0.97797,                 1.1281,              0.0007625,              0.0007625,              0.0007625
